"trade_id","chronological_fold","entry_ts","exit_ts","direction","side","weekday","utc_hour","month","gann_state","gann_high_slope","gann_low_slope","normalized_ma_distance","bars_since_gann_flip","breakout_age_bars","donchian_channel_width_pct","donchian_breakout_distance_atr","atr_pct","recent_return_20","recent_range_20","recent_volatility_20","recent_cross_count","stop_distance_atr","stop_distance_pct","gap_fill","entry_price","stop_price","entry_exposure_pct","initial_risk_pct","quality_label","net_pnl","gross_pnl","return_on_equity_pct","mfe_r","mae_r","bars_held","exit_reason"
"tr_3158da37ed86","1","2018-10-26T16:00:00+00:00","2018-10-29T12:00:00+00:00","short","short","4","16","10","-1","-0,021238","-0,021143","-0,00193648","10","11","0,00722356","-2,269682","0,00122983","-0,0041828","0,00722356","0,00077371","1","2,726519","0,00336261","False","111,818","112,194","58,4814","0,1966","worthwhile","-10,32","-10,11","-0,2011","1,1729","-1,0","20","stop"
"tr_fb4f1b8ba4c2","1","2018-10-29T14:00:00+00:00","2018-10-31T21:00:00+00:00","long","long","0","14","10","1","0,005286","0,01681","0,00376246","1","2","0,00950777","-1,221253","0,00160521","0,00743294","0,00784146","0,00106322","1","2,5","0,0040051","False","112,446","111,9956","58,5992","0,2347","worthwhile","15,74","15,95","0,3074","2,085","-0,5684","55","gann_state_exit"
"tr_e3524a5c4535","1","2018-11-02T08:00:00+00:00","2018-11-05T19:00:00+00:00","long","long","4","8","11","1","0,003333","-0,005048","0,00228403","0","1","0,00447954","-0,838084","0,00110914","0,00067327","0,00395722","0,00075716","1","3,13683","0,00347588","False","113,065","112,672","58,4196","0,2031","worthwhile","3,87","4,08","0,0754","0,6972","-0,8804","35","gann_state_exit"
"tr_8db69467a8e5","1","2018-11-06T06:00:00+00:00","2018-11-06T12:00:00+00:00","long","long","1","6","11","1","-0,001571","0,001095","0,0009352","4","5","0,00233022","-0,568934","0,00069814","0,00090997","0,00233022","0,00039331","2","2,5","0,00174463","False","113,341","113,1433","97,2927","0,1697","worthwhile","-7,11","-6,76","-0,1383","0,5361","-0,8547","6","gann_state_exit"
"tr_3bf937f8db04","1","2018-11-07T03:00:00+00:00","2018-11-07T04:00:00+00:00","short","short","2","3","11","-1","0,003","-0,014333","-0,00269712","-1","1","0,00479366","0,082497","0,00096488","-0,00244391","0,00479366","0,00077078","3","2,786556","0,00268874","True","113,064","113,368","77,942","0,2096","bad","-17,96","-17,68","-0,35","0,0","-2,4803","1","stop"
"tr_f99c11c8b155","1","2018-11-07T04:00:00+00:00","2018-11-07T08:00:00+00:00","long","long","2","4","11","1","0,01719","-0,013571","0,00269976","0","1","0,00666637","0,350358","0,00123162","0,00198535","0,00666637","0,0012364","4","4,068437","0,0050103","True","113,566","112,997","39,1079","0,1959","bad","-7,64","-7,5","-0,1493","0,0","-0,8084","4","gann_state_exit"
"tr_73c8a2620807","1","2018-11-07T12:00:00+00:00","2018-11-07T20:00:00+00:00","short","short","2","12","11","-1","-0,002286","-0,005619","-0,00311867","6","7","0,00755405","-0,464672","0,00167517","-0,00117507","0,00755405","0,00133739","4","2,5","0,00419125","False","112,962","113,4355","58,7496","0,2462","bad","-12,78","-12,57","-0,2504","0,0","-1,0518","8","stop"
"tr_f358f05bda95","1","2018-11-12T08:00:00+00:00","2018-11-12T14:00:00+00:00","long","long","0","8","11","1","0,009095","0,010905","0,00207134","5","6","0,0039193","-0,371316","0,00085008","0,00145761","0,00360365","0,00043631","1","2,5","0,00212449","False","114,089","113,8466","98,1616","0,2085","worthwhile","-11,08","-10,73","-0,2176","0,425","-1,0314","6","stop"
"tr_b53839cb2790","1","2018-11-13T02:00:00+00:00","2018-11-13T05:00:00+00:00","short","short","1","2","11","-1","-0,008905","-0,013619","-0,00221947","11","12","0,0049872","-0,503526","0,00089089","-0,00272802","0,00481129","0,00060568","1","2,5","0,00222825","False","113,638","113,8912","98,3756","0,2192","bad","-11,55","-11,2","-0,2273","0,0513","-1,4454","3","stop"
"tr_0f10d97fa631","1","2018-11-16T15:00:00+00:00","2018-11-20T20:00:00+00:00","short","short","4","15","11","-1","0,004714","0,003095","-0,00266509","10","11","0,00538024","-0,670673","0,00122506","-0,00227413","0,00469998","0,00088235","2","2,5","0,00306522","False","113,097","113,4437","78,8797","0,2418","worthwhile","13,56","13,84","0,2674","2,2846","0,0","53","gann_state_exit"
"tr_123d310d6209","1","2018-11-21T03:00:00+00:00","2018-11-22T13:00:00+00:00","long","long","2","3","11","1","0,011714","0,01","0,00273517","9","10","0,00489292","-0,463698","0,00112784","0,00276432","0,00489292","0,00076113","1","2,5","0,00281807","False","112,877","112,5589","78,6694","0,2217","worthwhile","2,34","2,62","0,046","1,0154","-0,2515","34","gann_state_exit"
"tr_296e95bfc589","1","2018-11-26T03:00:00+00:00","2018-11-28T22:00:00+00:00","long","long","0","3","11","1","0,002048","-0,000952","0,00147727","4","5","0,00308899","-0,360736","0,000687","0,00069972","0,00295622","0,00034922","1","2,5","0,00171705","False","113,012","112,818","98,2915","0,1688","worthwhile","22,42","22,77","0,4407","5,2771","0,0","67","gann_state_exit"
"tr_8c376484c1e0","1","2018-12-04T04:00:00+00:00","2018-12-05T06:00:00+00:00","short","short","1","4","12","-1","0,001476","-0,00681","-0,00250244","0","1","0,0046418","0,574652","0,00087533","-0,00155074","0,00367108","0,00065749","2","2,510322","0,00219739","True","113,316","113,565","97,8602","0,215","worthwhile","16,87","17,22","0,3302","2,9719","-0,1165","26","gann_state_exit"
"tr_728924db70f1","1","2018-12-06T16:00:00+00:00","2018-12-07T08:00:00+00:00","short","short","3","16","12","-1","-0,016095","-0,02081","-0,0027688","5","6","0,00584821","-0,709037","0,00127664","-0,00409202","0,00584821","0,00110025","3","2,5","0,00319455","False","112,58","112,9396","78,0305","0,2493","worthwhile","-12,36","-12,08","-0,2411","0,9676","-0,9648","16","gann_state_exit"
"tr_32c916c98048","1","2018-12-10T16:00:00+00:00","2018-12-12T18:00:00+00:00","long","long","0","16","12","1","0,008667","0,006333","0,00299415","5","6","0,00608746","-0,584913","0,00109074","0,00113549","0,00586593","0,00070079","1","2,5","0,00272506","False","112,929","112,6213","78,2191","0,2132","worthwhile","9,9","10,18","0,1935","1,9205","-0,2795","50","gann_state_exit"
"tr_5a7411c2a707","1","2018-12-13T15:00:00+00:00","2018-12-14T06:00:00+00:00","long","long","3","15","12","1","0,00719","0,01181","0,00146364","11","12","0,00333977","-0,463497","0,00074147","0,00179205","0,00318996","0,0004179","1","2,5","0,00185301","False","113,522","113,3116","97,585","0,1808","worthwhile","-1,8","-1,45","-0,0352","0,889","-0,4659","15","gann_state_exit"
"tr_de01cfb65cba","1","2018-12-14T18:00:00+00:00","2018-12-20T00:00:00+00:00","short","short","4","18","12","-1","9,5E-05","-0,00681","-0,00170483","0","1","0,00301579","-0,384342","0,00082596","-0,00175173","0,00247789","0,00057672","3","2,882562","0,00238169","False","113,365","113,635","97,6193","0,2325","worthwhile","38,77","39,12","0,7569","4,7259","-0,5778","78","reverse"
"tr_4d8ee05f540a","1","2018-12-20T07:00:00+00:00","2018-12-21T22:00:00+00:00","short","short","3","7","12","-1","-0,003952","-0,006762","-0,00169435","0","1","0,0051314","-1,008953","0,00142157","-0,00103234","0,0051314","0,0008449","2","2,5","0,0035591","False","112,087","112,4859","58,1315","0,2069","worthwhile","20,68","20,89","0,4007","3,1936","-0,0326","39","gann_state_exit"
"tr_f05cccd2d498","1","2018-12-26T21:00:00+00:00","2018-12-27T13:00:00+00:00","long","long","2","21","12","1","0,03181","0,02419","0,00506292","1","2","0,0091462","-0,98869","0,00163143","0,00688648","0,00774949","0,00137004","3","2,5","0,00407193","False","111,156","110,7034","57,8995","0,2358","worthwhile","-11,15","-10,94","-0,2153","0,559","-0,939","16","gann_state_exit"
"tr_ddda23f61609","1","2018-12-28T12:00:00+00:00","2018-12-31T07:00:00+00:00","short","short","4","12","12","-1","-0,020905","-0,018905","-0,00390041","8","9","0,00820898","-0,460782","0,00171074","-0,00319723","0,00704921","0,00097705","2","2,5","0,00428031","False","110,278","110,75","58,0244","0,2484","worthwhile","-3,99","-3,78","-0,0771","0,2839","-0,5339","19","gann_state_exit"
